subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order	docpath	path	file	basename	xlsxpath
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	64	Rename	species	Myohalovirus phiCh1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Myohalovirus phiCh1' to 'Myohalovirus alkaliphilum' in 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae;Myohalovirus'	NA	5562	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	65	Rename	species	Myohalovirus phiH	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Myohalovirus phiH' to 'Myohalovirus spontanei' in 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae;Myohalovirus'	NA	5563	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	66	Rename	species	Alphapleolipovirus HHPV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphapleolipovirus HHPV1' to 'Alphapleolipovirus italiense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus'	NA	5564	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	67	Rename	species	Alphapleolipovirus HHPV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphapleolipovirus HHPV2' to 'Alphapleolipovirus huluense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus'	NA	5565	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	68	Rename	species	Alphapleolipovirus HRPV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphapleolipovirus HRPV1' to 'Alphapleolipovirus finnoniense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus'	NA	5566	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	69	Rename	species	Alphapleolipovirus HRPV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphapleolipovirus HRPV2' to 'Alphapleolipovirus thailandense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus'	NA	5567	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	70	Rename	species	Alphapleolipovirus HRPV6	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphapleolipovirus HRPV6' to 'Alphapleolipovirus samutsakhonense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus'	NA	5568	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	71	Rename	species	Betapleolipovirus HGPV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HGPV1' to 'Betapleolipovirus halogeometrici' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5569	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	72	Rename	species	Betapleolipovirus HHPV3	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HHPV3' to 'Betapleolipovirus thailandense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5570	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	73	Rename	species	Betapleolipovirus HHPV4	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HHPV4' to 'Betapleolipovirus italiense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5571	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	74	Rename	species	Betapleolipovirus HRPV3	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HRPV3' to 'Betapleolipovirus kalvoae' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5572	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	75	Rename	species	Betapleolipovirus HRPV9	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HRPV9' to 'Betapleolipovirus flexibile' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5573	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	76	Rename	species	Betapleolipovirus HRPV10	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HRPV10' to 'Betapleolipovirus senegalense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5574	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	77	Rename	species	Betapleolipovirus HRPV11	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HRPV11' to 'Betapleolipovirus retbaense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5575	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	78	Rename	species	Betapleolipovirus HRPV12	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus HRPV12' to 'Betapleolipovirus rosense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5576	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	79	Rename	species	Betapleolipovirus SNJ2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Betapleolipovirus SNJ2' to 'Betapleolipovirus integrationis' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus'	NA	5577	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	80	Rename	species	Gammapleolipovirus Hardyhisp2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Gammapleolipovirus Hardyhisp2' to 'Gammapleolipovirus hardyense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Gammapleolipovirus'	NA	5578	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	81	Rename	species	Gammapleolipovirus His2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Gammapleolipovirus His2' to 'Gammapleolipovirus australiense' in 'Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Gammapleolipovirus'	NA	5579	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	82	Rename	species	Yingchengvirus HJIV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Yingchengvirus HJIV1' to 'Yingchengvirus koreaense' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Simuloviridae;Yingchengvirus'	NA	5580	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	83	Rename	species	Yingchengvirus NVIV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Yingchengvirus NVIV1' to 'Yingchengvirus boliviaense' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Simuloviridae;Yingchengvirus'	NA	5581	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	84	Rename	species	Yingchengvirus SNJ1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Yingchengvirus SNJ1' to 'Yingchengvirus sinense' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Simuloviridae;Yingchengvirus'	NA	5582	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	85	Rename	species	Alphasphaerolipovirus HCIV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphasphaerolipovirus HCIV1' to 'Alphasphaerolipovirus viikkii' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae;Alphasphaerolipovirus'	NA	5583	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	86	Rename	species	Alphasphaerolipovirus HHIV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphasphaerolipovirus HHIV2' to 'Alphasphaerolipovirus helsinkii' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae;Alphasphaerolipovirus'	NA	5584	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	87	Rename	species	Alphasphaerolipovirus PH1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphasphaerolipovirus PH1' to 'Alphasphaerolipovirus pinkense' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae;Alphasphaerolipovirus'	NA	5585	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	88	Rename	species	Alphasphaerolipovirus SH1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphasphaerolipovirus SH1' to 'Alphasphaerolipovirus serpentinense' in 'Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae;Alphasphaerolipovirus'	NA	5586	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	89	Rename	species	Sulfolobus turreted icosahedral virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus turreted icosahedral virus 1' to 'Alphaturrivirus yellowstonense' in 'Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Belfryvirales;Turriviridae;Alphaturrivirus'	NA	5587	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	90	Rename	species	Sulfolobus turreted icosahedral virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus turreted icosahedral virus 2' to 'Alphaturrivirus hveragerdiense' in 'Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Belfryvirales;Turriviridae;Alphaturrivirus'	NA	5588	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	91	Rename	species	Bottigliavirus ABV	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Bottigliavirus ABV' to 'Bottigliavirus pozzuoliense' in 'Ampullaviridae;Bottigliavirus'	NA	5589	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	92	Rename	species	Bottigliavirus ABV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Bottigliavirus ABV2' to 'Bottigliavirus puteoliense' in 'Ampullaviridae;Bottigliavirus'	NA	5590	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	93	Rename	species	Bottigliavirus ABV3	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Bottigliavirus ABV3' to 'Bottigliavirus krisuvikense' in 'Ampullaviridae;Bottigliavirus'	NA	5591	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	94	Rename	species	Acidianus two-tailed virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Acidianus two-tailed virus' to 'Bicaudavirus pozzuoliense' in 'Bicaudaviridae;Bicaudavirus'	NA	5592	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	95	Rename	species	Aeropyrum pernix bacilliform virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Aeropyrum pernix bacilliform virus 1' to 'Clavavirus yamagawaense' in 'Clavaviridae;Clavavirus'	NA	5593	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	96	Rename	species	Sulfolobus spindle-shaped virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 1' to 'Alphafusellovirus beppuense' in 'Fuselloviridae;Alphafusellovirus'	NA	5594	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	97	Rename	species	Sulfolobus spindle-shaped virus 2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 2' to 'Alphafusellovirus reykjanesense' in 'Fuselloviridae;Alphafusellovirus'	NA	5595	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	98	Rename	species	Sulfolobus spindle-shaped virus 4	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 4' to 'Alphafusellovirus arnavatnense' in 'Fuselloviridae;Alphafusellovirus'	NA	5596	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	99	Rename	species	Sulfolobus spindle-shaped virus 5	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 5' to 'Alphafusellovirus hveragerdiense' in 'Fuselloviridae;Alphafusellovirus'	NA	5597	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	100	Rename	species	Sulfolobus spindle-shaped virus 7	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 7' to 'Alphafusellovirus hengillense' in 'Fuselloviridae;Alphafusellovirus'	NA	5598	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	101	Rename	species	Sulfolobus spindle-shaped virus 8	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 8' to 'Alphafusellovirus yellowstonense' in 'Fuselloviridae;Alphafusellovirus'	NA	5599	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	102	Rename	species	Sulfolobus spindle-shaped virus 9	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 9' to 'Alphafusellovirus kamchatkaense' in 'Fuselloviridae;Alphafusellovirus'	NA	5600	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	103	Rename	species	Acidianus spindle-shaped virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Acidianus spindle-shaped virus 1' to 'Betafusellovirus yellowstonense' in 'Fuselloviridae;Betafusellovirus'	NA	5601	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	104	Rename	species	Sulfolobus spindle-shaped virus 6	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus spindle-shaped virus 6' to 'Betafusellovirus hveragerdiense' in 'Fuselloviridae;Betafusellovirus'	NA	5602	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	105	Rename	species	Alphaglobulovirus PSV	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphaglobulovirus PSV' to 'Alphaglobulovirus obsidianense' in 'Globuloviridae;Alphaglobulovirus'	NA	5603	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	106	Rename	species	Alphaglobulovirus PSV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphaglobulovirus PSV2' to 'Alphaglobulovirus pozzuoliense' in 'Globuloviridae;Alphaglobulovirus'	NA	5604	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	107	Rename	species	Alphaglobulovirus TSPV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphaglobulovirus TSPV1' to 'Alphaglobulovirus sileriense' in 'Globuloviridae;Alphaglobulovirus'	NA	5605	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	108	Rename	species	Alphaglobulovirus TTSV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphaglobulovirus TTSV1' to 'Alphaglobulovirus cinderense' in 'Globuloviridae;Alphaglobulovirus'	NA	5606	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	109	Rename	species	Aeropyrum pernix ovoid virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Aeropyrum pernix ovoid virus 1' to 'Betaguttavirus kodakarajimaense' in 'Guttaviridae;Betaguttavirus'	NA	5607	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	110	Rename	species	Salterprovirus His1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Salterprovirus His1' to 'Salterprovirus australiense' in 'Halspiviridae;Salterprovirus'	NA	5608	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	111	Rename	species	Sulfolobus ellipsoid virus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus ellipsoid virus 1' to 'Alphaovalivirus fumarolicaense' in 'Ovaliviridae;Alphaovalivirus'	NA	5609	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	112	Rename	species	Sulfolobus alphaportoglobovirus 1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Sulfolobus alphaportoglobovirus 1' to 'Alphaportoglobovirus beppuense' in 'Portogloboviridae;Alphaportoglobovirus'	NA	5610	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	113	Rename	species	Alphaportoglobovirus SPV2	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Alphaportoglobovirus SPV2' to 'Alphaportoglobovirus umijigokuense' in 'Portogloboviridae;Alphaportoglobovirus'	NA	5611	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	114	Rename	species	Aeropyrum coil-shaped virus	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Aeropyrum coil-shaped virus' to 'Alphaspiravirus yamagawaense' in 'Spiraviridae;Alphaspiravirus'	NA	5612	NA	NA	NA	NA	NA
Archaeal viruses (A) proposals	2023.001A	2023.001A.Archaeal_binomials.docx	2023.001A.Archaeal_binomials.xlsx	115	Rename	species	Nitmarvirus NSV1	SUCCESS	RENAME.OK	Change=RENAME, applied successfully	RENAME species from 'Nitmarvirus NSV1' to 'Nitmarvirus maris' in 'Thaspiviridae;Nitmarvirus'	NA	5613	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	5	Create new	genus	Grandbuvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Grandbuvirus'	NA	580	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	6	Create new	species	Grandbuvirus radicivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Grandbuvirus;Grandbuvirus radicivivens'	NA	1979	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	7	Create new	species	Mahrahovirus faecivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Mahrahovirus;Mahrahovirus faecivivens'	NA	1980	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	8	Create new	genus	Nordovirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Nordovirus'	NA	581	NA	NA	NA	NA	NA
