prev_taxid	new_taxid	proposal	notes	is_merged	is_split	is_moved	is_promoted	is_demoted	is_renamed	is_new	is_deleted	is_now_type	tag_csv	is_lineage_updated	msl	tag_csv2	tag_csv_min
19981587	NULL	ICTV 7th Report.pdf	p174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981588	19991064	ICTV 7th Report.pdf	p173	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981589	19991063	ICTV 7th Report.pdf	p173	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981590	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981591	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981592	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981593	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981594	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981595	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981596	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981597	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981598	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981599	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981600	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981601	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981602	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981603	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981604	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981605	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981606	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981607	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981608	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981609	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981610	NULL	ICTV 7th Report.pdf	p173-174	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981611	19991065	ICTV 7th Report.pdf	p180	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981612	19991065	ICTV 7th Report.pdf	p180	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981613	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981614	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981615	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981616	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981617	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981618	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981619	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981620	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981621	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981622	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981623	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981624	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981625	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981626	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981627	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981628	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981629	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981630	19991066	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981631	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981632	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981633	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981634	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981635	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981636	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981637	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981638	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981639	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981640	NULL	ICTV 7th Report.pdf	p178	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981641	19991067	ICTV 7th Report.pdf	p648	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981642	19991067	ICTV 7th Report.pdf	p648	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981643	19991068	ICTV 7th Report.pdf	p649	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981644	19991067	ICTV 7th Report.pdf	p648	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981645	19991068	ICTV 7th Report.pdf	p649	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981646	19991067	ICTV 7th Report.pdf	p648	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981647	19991068	ICTV 7th Report.pdf	p649	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981648	19991068	ICTV 7th Report.pdf	p649	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981649	19991067	ICTV 7th Report.pdf	p648	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981650	19991068	ICTV 7th Report.pdf	p649	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981651	19991069	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981652	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981653	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981654	19991069	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981655	19991069	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981656	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981657	19991069	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981658	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981659	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981660	19991070	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981661	19991069	ICTV 7th Report.pdf	p647	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981662	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981663	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981664	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981665	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981666	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981667	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981668	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981669	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981670	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981671	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981672	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981673	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981674	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981675	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981676	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981677	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981678	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981679	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981680	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981681	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981682	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981683	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981684	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981685	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981686	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981687	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981688	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981689	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981690	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981691	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981692	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981693	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981694	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981695	NULL	ICTV 7th Report.pdf	p649	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981696	19991071	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981697	19991072	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981698	NULL	ICTV 7th Report.pdf	p127	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981699	NULL	ICTV 7th Report.pdf	p127	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981700	19991073	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981701	19991074	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981702	19991075	ICTV 7th Report.pdf	p780	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981703	19991075	ICTV 7th Report.pdf	p780	1	0	0	0	0	0	0	0	1	Merged,Assigned as Type Species,	0	18	Merged,Assigned as Type Species,	Merged,
19981704	19991085	ICTV 7th Report.pdf	p782	0	0	1	0	0	0	0	0	0	Moved,	1	18	Moved,LineageUpdated,	Moved,
19981705	19991080	ICTV 7th Report.pdf	p781	1	0	1	0	0	0	0	0	1	Merged,Moved,Assigned as Type Species,	1	18	Merged,Moved,Assigned as Type Species,LineageUpdated,	Merged,Moved,
19981706	19991091	ICTV 7th Report.pdf	p782	0	0	1	0	0	0	0	0	0	Moved,	1	18	Moved,LineageUpdated,	Moved,
19981707	19991080	ICTV 7th Report.pdf	p781	1	0	1	0	0	0	0	0	1	Merged,Moved,Assigned as Type Species,	1	18	Merged,Moved,Assigned as Type Species,LineageUpdated,	Merged,Moved,
19981708	19991076	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981709	19991077	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981710	19991078	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981711	19991079	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981712	19991080	ICTV 7th Report.pdf	p781	1	0	0	0	0	0	0	0	0	Merged,	0	18	Merged,	Merged,
19981713	19991082	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981714	19991083	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981715	19991084	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981716	19991086	ICTV 7th Report.pdf	p782	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981717	19991087	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981718	19991088	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981719	19991089	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981720	19991090	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981721	19991096	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981722	19991105	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981723	19991110	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981724	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981725	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981726	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981727	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981728	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981729	NULL	ICTV 7th Report.pdf	p282	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981730	19991111	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981731	NULL	ICTV 7th Report.pdf	p280	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981732	NULL	ICTV 7th Report.pdf	p280	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981733	NULL	ICTV 7th Report.pdf	p280	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981734	NULL	ICTV 7th Report.pdf	p280	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981735	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981736	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981737	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981738	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981739	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981740	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981741	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981742	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981743	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981744	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981745	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981746	19991112	ICTV 7th Report.pdf	p280	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981747	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981748	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981749	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981750	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981751	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981752	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981753	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981754	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981755	19991113	ICTV 7th Report.pdf	p280	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981756	19991114	ICTV 7th Report.pdf	p280	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981757	19991115	ICTV 7th Report.pdf	p280	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981758	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981759	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981760	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981761	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981762	NULL	ICTV 7th Report.pdf	p281	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981763	19991116	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981764	19991117	ICTV 7th Report.pdf	p653	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981765	19991118	ICTV 7th Report.pdf	p653	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981766	19991120	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981767	19991121	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981768	19991122	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981769	19991123	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981770	19991124	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981771	19991126	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981772	19991127	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981773	19991128	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981774	19991129	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981775	19991130	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981776	19991131	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981777	19991132	ICTV 7th Report.pdf	p753	0	0	0	0	0	1	0	0	0	Renamed,	0	18	Renamed,	Renamed,
19981778	19991133	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981779	19991134	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981780	19991135	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981781	19991136	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981782	19991137	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981783	19991138	NULL	NULL	0	0	0	0	0	0	0	0	0		0	18		
19981784	19991139	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981785	19991139	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981786	19991139	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981787	19991140	NULL	NULL	0	0	0	0	0	0	0	0	0		1	18	LineageUpdated,	
19981788	NULL	ICTV 7th Report.pdf	p250	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981789	19991141	ICTV 7th Report.pdf	p250	0	0	0	0	0	1	0	0	0	Renamed,	1	18	Renamed,LineageUpdated,	Renamed,
19981790	19991142	NULL	NULL	0	0	0	0	0	0	0	0	0		1	18	LineageUpdated,	
19981791	NULL	ICTV 7th Report.pdf	p250	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981792	NULL	ICTV 7th Report.pdf	p250	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981793	19991143	NULL	NULL	0	0	0	0	0	0	0	0	0		1	18	LineageUpdated,	
19981794	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981795	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981796	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981797	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981798	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981799	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981800	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981801	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981802	19991144	ICTV 7th Report.pdf	p250	1	0	0	0	0	0	0	0	0	Merged,	1	18	Merged,LineageUpdated,	Merged,
19981803	NULL	ICTV 7th Report.pdf	p250	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981804	NULL	ICTV 7th Report.pdf	p250; 20250717 A taxon with the same name was recreated in a later MSL. We document this for taxon histories by linking the two sepearate ICTV_IDs in the taxonomy_node_split_merge, with is_recreated=1	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981805	NULL	ICTV 7th Report.pdf	p250	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981806	NULL	ICTV 7th Report.pdf	p250; 20250717 A taxon with the same name was recreated in a later MSL. We document this for taxon histories by linking the two sepearate ICTV_IDs in the taxonomy_node_split_merge, with is_recreated=1	0	0	0	0	0	0	0	1	0	Abolished,	0	18	Abolished,	Abolished,
19981807	19991145	ICTV 7th Report.pdf	p250	0	0	0	0	0	1	0	0	0	Renamed,	1	18	Renamed,LineageUpdated,	Renamed,
19981808	19991315	NULL	NULL	0	0	0	0	0	0	0	0	0		1	18	LineageUpdated,	
