filename	sort	proposal_abbrev	proposal	spreadsheet	srcRealm	srcSubrealm	srcKingdom	srcSubkingdom	srcPhylum	srcSubphylum	srcClass	srcSubclass	srcOrder	srcSuborder	srcFamily	srcSubfamily	srcGenus	srcSubgenus	srcSpecies	srcexemplarAccessions	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	exemplarAccessions	exemplarName	Abbrev	exemplarIsolate	isComplete	molecule	hostSource	change	rank
load_next_msl.msl36v1.txt	2841	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oneupvirus		Gordonia virus OneUp		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oneupvirus		Oneupvirus oneup								Rename	species
load_next_msl.msl36v1.txt	2842	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Orchidvirus		Gordonia virus Orchid		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Orchidvirus		Orchidvirus orchid								Rename	species
load_next_msl.msl36v1.txt	2843	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oshimavirus		Thermus virus P23-45		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oshimavirus		Oshimavirus P2345								Rename	species
load_next_msl.msl36v1.txt	2844	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oshimavirus		Thermus virus P74-26		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Oshimavirus		Oshimavirus P7426								Rename	species
load_next_msl.msl36v1.txt	2845	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus ATCC29399BC		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus ATCC29399BC								Rename	species
load_next_msl.msl36v1.txt	2846	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus ATCC29399BT		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus ATCC29399BT								Rename	species
load_next_msl.msl36v1.txt	2847	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Attacne		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus attacne								Rename	species
load_next_msl.msl36v1.txt	2848	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Keiki		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus keiki								Rename	species
load_next_msl.msl36v1.txt	2849	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Kubed		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus kubed								Rename	species
load_next_msl.msl36v1.txt	2850	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Lauchelly		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus lauchelly								Rename	species
load_next_msl.msl36v1.txt	2851	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus MrAK		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus mrAK								Rename	species
load_next_msl.msl36v1.txt	2852	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Ouroboros		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus ouroboros								Rename	species
load_next_msl.msl36v1.txt	2853	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P1.1		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P11								Rename	species
load_next_msl.msl36v1.txt	2854	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P1001		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P1001								Rename	species
load_next_msl.msl36v1.txt	2855	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P100A		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P100A								Rename	species
load_next_msl.msl36v1.txt	2856	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P100D		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P100D								Rename	species
load_next_msl.msl36v1.txt	2857	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P101A		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P101A								Rename	species
load_next_msl.msl36v1.txt	2858	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P104A		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P104A								Rename	species
load_next_msl.msl36v1.txt	2859	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P105		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P105								Rename	species
load_next_msl.msl36v1.txt	2860	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P144		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P144								Rename	species
load_next_msl.msl36v1.txt	2861	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus P91		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus P91								Rename	species
load_next_msl.msl36v1.txt	2862	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PA6		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PA6								Rename	species
load_next_msl.msl36v1.txt	2863	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Pacnes201215		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus pacnes201215								Rename	species
load_next_msl.msl36v1.txt	2864	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PAD20		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PAD20								Rename	species
load_next_msl.msl36v1.txt	2865	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PAS50		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PAS50								Rename	species
load_next_msl.msl36v1.txt	2866	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL009M11		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL009M11								Rename	species
load_next_msl.msl36v1.txt	2867	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL025M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL025M00								Rename	species
load_next_msl.msl36v1.txt	2868	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL037M02		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL037M02								Rename	species
load_next_msl.msl36v1.txt	2869	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL041M10		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL041M10								Rename	species
load_next_msl.msl36v1.txt	2870	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL060L00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL060L00								Rename	species
load_next_msl.msl36v1.txt	2871	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL067M01		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL067M01								Rename	species
load_next_msl.msl36v1.txt	2872	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL070N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL070N00								Rename	species
load_next_msl.msl36v1.txt	2873	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL071N05		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL071N05								Rename	species
load_next_msl.msl36v1.txt	2874	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL082M03		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL082M03								Rename	species
load_next_msl.msl36v1.txt	2875	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL092M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL092M00								Rename	species
load_next_msl.msl36v1.txt	2876	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL095N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL095N00								Rename	species
load_next_msl.msl36v1.txt	2877	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL111M01		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL111M01								Rename	species
load_next_msl.msl36v1.txt	2878	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL112N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL112N00								Rename	species
load_next_msl.msl36v1.txt	2879	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL113M01		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL113M01								Rename	species
load_next_msl.msl36v1.txt	2880	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL114L00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL114L00								Rename	species
load_next_msl.msl36v1.txt	2881	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL116M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL116M00								Rename	species
load_next_msl.msl36v1.txt	2882	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL117M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL117M00								Rename	species
load_next_msl.msl36v1.txt	2883	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL117M01		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL117M01								Rename	species
load_next_msl.msl36v1.txt	2884	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL132N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL132N00								Rename	species
load_next_msl.msl36v1.txt	2885	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL141N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL141N00								Rename	species
load_next_msl.msl36v1.txt	2886	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL151M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL151M00								Rename	species
load_next_msl.msl36v1.txt	2887	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL151N00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL151N00								Rename	species
load_next_msl.msl36v1.txt	2888	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL152M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL152M00								Rename	species
load_next_msl.msl36v1.txt	2889	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL163M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL163M00								Rename	species
load_next_msl.msl36v1.txt	2890	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL171M01		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL171M01								Rename	species
load_next_msl.msl36v1.txt	2891	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL179M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL179M00								Rename	species
load_next_msl.msl36v1.txt	2892	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL194M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL194M00								Rename	species
load_next_msl.msl36v1.txt	2893	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL199M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL199M00								Rename	species
load_next_msl.msl36v1.txt	2894	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL301M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL301M00								Rename	species
load_next_msl.msl36v1.txt	2895	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus PHL308M00		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus PHL308M00								Rename	species
load_next_msl.msl36v1.txt	2896	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Pirate		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus pirate								Rename	species
load_next_msl.msl36v1.txt	2897	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Procrass1		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus procrass1								Rename	species
load_next_msl.msl36v1.txt	2898	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus SKKY		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus SKKY								Rename	species
load_next_msl.msl36v1.txt	2899	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Solid		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus solid								Rename	species
load_next_msl.msl36v1.txt	2900	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Stormborn		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus stormborn								Rename	species
load_next_msl.msl36v1.txt	2901	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Propionibacterium virus Wizzo		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pahexavirus		Pahexavirus wizzo								Rename	species
load_next_msl.msl36v1.txt	2902	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pamexvirus		Pseudomonas virus PaMx28		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pamexvirus		Pamexvirus PaMx28								Rename	species
load_next_msl.msl36v1.txt	2903	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pamexvirus		Pseudomonas virus PaMx74		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pamexvirus		Pamexvirus PaMx74								Rename	species
load_next_msl.msl36v1.txt	2904	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Enterobacteria virus 2851		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Pankowvirus pv2851								Rename	species
load_next_msl.msl36v1.txt	2905	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Enterobacteria virus YYZ2008		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Pankowvirus YYZ2008								Rename	species
load_next_msl.msl36v1.txt	2906	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Escherichia virus 1717		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Pankowvirus pv1717								Rename	species
load_next_msl.msl36v1.txt	2907	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Escherichia virus WGPS6		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Pankowvirus WGPS6								Rename	species
load_next_msl.msl36v1.txt	2908	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Escherichia virus WGPS8		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pankowvirus		Pankowvirus WGPS8								Rename	species
load_next_msl.msl36v1.txt	2909	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Papyrusvirus		Mycobacterium virus Papyrus		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Papyrusvirus		Papyrusvirus papyrus								Rename	species
load_next_msl.msl36v1.txt	2910	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Papyrusvirus		Mycobacterium virus Send513		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Papyrusvirus		Papyrusvirus send513								Rename	species
load_next_msl.msl36v1.txt	2911	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Patiencevirus		Mycobacterium virus Patience		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Patiencevirus		Patiencevirus patience								Rename	species
load_next_msl.msl36v1.txt	2912	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pepyhexavirus		Rhodococcus virus Pepy6		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pepyhexavirus		Pepyhexavirus pepy6								Rename	species
load_next_msl.msl36v1.txt	2913	2021.010B	2021.010B.A.v1.Binomial_names.zip	2021.010B.A.v1.Binomial_names.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pepyhexavirus		Rhodococcus virus Poco6		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Pepyhexavirus		Pepyhexavirus poco6								Rename	species
